金额,商品,支付时间,地点,商品大类,商品二级类
2.5,30g无穷农场盐_鸡蛋,2017/10/22 16:07,D,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/10/22 17:11,D,饮料,水
3.0,百事可乐330ml,2017/10/22 17:12,D,饮料,碳酸饮料
3.0,250ml维他柠檬茶,2017/10/22 17:40,D,饮料,茶饮料
4.0,营养快线,2017/10/22 17:42,D,饮料,乳制品
5.5,480ml小茗同学冷泡青柠红茶,2017/10/22 17:43,D,饮料,茶饮料
3.0,统一绿茶,2017/10/22 17:46,D,饮料,茶饮料
4.5,250ml燕塘甜牛奶,2017/10/22 17:47,D,饮料,乳制品
0.8,20g咪咪虾条马来西亚风味,2017/10/22 17:51,D,非饮料,膨化食品
2.5,伊利优酸乳,2017/10/22 17:52,D,饮料,乳制品
3.0,可口可乐最新款,2017/10/22 20:33,D,饮料,碳酸饮料
3.0,统一冰红茶,2017/10/22 20:34,D,饮料,茶饮料
2.0,怡宝纯净水,2017/10/22 20:56,D,饮料,水
2.5,30g无穷农场盐_鸡蛋,2017/10/22 22:59,D,非饮料,肉干/豆制品/蛋
3.0,13g无穷烤鸡小腿蜂蜜味,2017/10/22 23:10,D,非饮料,肉干/豆制品/蛋
1.8,32g卫龙亲嘴烧,2017/10/23 08:41,D,非饮料,肉干/豆制品/蛋
3.0,250ml维他柠檬茶,2017/10/23 08:56,D,饮料,茶饮料
6.5,430g泰奇八宝粥,2017/10/23 12:12,D,非饮料,方便速食
2.5,30g无穷农场盐_鸡蛋,2017/10/23 12:18,D,非饮料,肉干/豆制品/蛋
3.0,果粒橙,2017/10/23 14:06,D,饮料,果蔬饮料
3.5,东鹏特饮,2017/10/23 15:03,D,饮料,功能饮料
4.5,40g上好佳日式鱼果,2017/10/23 15:38,D,非饮料,膨化食品
4.5,68g好丽友蛋黄派2枚,2017/10/23 15:56,D,非饮料,饼干糕点
1.5,40g双汇玉米热狗肠,2017/10/23 15:59,D,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/10/23 16:57,D,饮料,水
4.5,52g旺旺仙贝,2017/10/23 17:35,D,非饮料,膨化食品
6.5,70g乐事薯片（黄瓜味）,2017/10/23 17:39,D,非饮料,膨化食品
3.0,卫龙大面筋,2017/10/23 17:46,D,非饮料,肉干/豆制品/蛋
4.0,脉动,2017/10/23 19:00,D,饮料,功能饮料
3.5,王老吉（罐）,2017/10/23 19:45,D,饮料,茶饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/10/23 20:12,D,非饮料,肉干/豆制品/蛋
3.0,统一绿茶,2017/10/23 20:39,D,饮料,茶饮料
3.0,统一绿茶,2017/10/23 21:04,D,饮料,茶饮料
3.0,卫龙大面筋,2017/10/23 21:32,D,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/10/23 22:06,D,饮料,功能饮料
1.8,32g卫龙亲嘴烧,2017/10/23 23:23,D,非饮料,肉干/豆制品/蛋
0.8,20g马来西亚风味咪咪蟹味粒0219,2017/10/24 07:58,D,非饮料,膨化食品
6.0,红牛,2017/10/24 08:01,D,饮料,功能饮料
3.0,统一绿茶,2017/10/24 08:56,D,饮料,茶饮料
6.0,红牛,2017/10/24 10:19,D,饮料,功能饮料
1.8,32g卫龙亲嘴烧,2017/10/24 10:57,D,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/10/24 11:08,D,饮料,功能饮料
6.0,红牛,2017/10/24 12:15,D,饮料,功能饮料
3.5,王老吉（罐）,2017/10/24 14:17,D,饮料,茶饮料
8.0,160g盼盼手撕面包,2017/10/24 15:34,D,非饮料,饼干糕点
3.5,东鹏特饮,2017/10/24 16:27,D,饮料,功能饮料
4.5,180ml雀巢咖啡罐装,2017/10/24 17:07,D,饮料,咖啡
2.0,怡宝纯净水,2017/10/24 17:30,D,饮料,水
3.0,可口可乐330ml,2017/10/24 17:35,D,饮料,碳酸饮料
3.0,果粒橙,2017/10/24 17:59,D,饮料,果蔬饮料
1.6,咪咪虾条马来西亚风味,2017/10/24 18:21,D,非饮料,膨化食品
4.0,王老吉（500ml）,2017/10/24 18:21,D,饮料,茶饮料
2.0,怡宝纯净水,2017/10/24 19:03,D,饮料,水
2.0,怡宝纯净水,2017/10/24 19:38,D,饮料,水
3.0,40g双汇玉米热狗肠,2017/10/24 19:39,D,非饮料,肉干/豆制品/蛋
4.0,营养快线,2017/10/24 19:50,D,饮料,乳制品
4.0,阿萨姆奶茶,2017/10/24 20:08,D,饮料,茶饮料
1.6,咪咪虾条马来西亚风味,2017/10/24 20:21,D,非饮料,膨化食品
2.0,怡宝纯净水,2017/10/24 20:21,D,饮料,水
2.0,怡宝纯净水,2017/10/24 20:43,D,饮料,水
4.0,营养快线,2017/10/24 20:47,D,饮料,乳制品
3.0,熊字饼,2017/10/24 20:49,D,非饮料,饼干糕点
1.0,香豆干,2017/10/24 20:55,D,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/10/24 21:44,D,饮料,功能饮料
4.0,脉动,2017/10/24 22:02,D,饮料,功能饮料
5.0,500ml统一阿萨姆奶茶,2017/10/24 22:07,D,饮料,茶饮料
1.5,鸭翅,2017/10/24 23:47,D,非饮料,肉干/豆制品/蛋
8.0,160g盼盼手撕面包,2017/10/25 00:05,D,非饮料,饼干糕点
4.0,阿萨姆奶茶,2017/10/25 00:24,D,饮料,茶饮料
4.5,40g呀土豆番茄酱味,2017/10/25 00:25,D,非饮料,膨化食品
6.5,430g泰奇八宝粥,2017/10/25 01:00,D,非饮料,方便速食
2.0,怡宝纯净水,2017/10/25 01:07,D,饮料,水
4.0,阿萨姆奶茶,2017/10/25 03:37,D,饮料,茶饮料
4.5,250ml燕塘红枣牛奶,2017/10/25 04:38,D,饮料,乳制品
3.0,13g无穷烤鸡小腿蜂蜜味,2017/10/25 04:56,D,非饮料,肉干/豆制品/蛋
3.0,13g无穷烤鸡小腿蜂蜜味,2017/10/25 07:33,D,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/10/25 07:50,D,饮料,功能饮料
3.0,卫龙大面筋,2017/10/25 08:13,D,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/10/25 10:06,D,饮料,功能饮料
4.0,脉动,2017/10/25 12:09,D,饮料,功能饮料
4.0,脉动,2017/10/25 12:12,D,饮料,功能饮料
1.0,10g越南LIPO奶味面包干0046,2017/10/25 12:14,D,非饮料,饼干糕点
3.0,可口可乐最新款,2017/10/25 12:15,D,饮料,碳酸饮料
4.0,55g奥利奥原味芝士饼干,2017/10/25 15:32,D,非饮料,饼干糕点
2.0,怡宝纯净水,2017/10/25 15:50,D,饮料,水
6.0,86g合味道海鲜风味,2017/10/25 15:56,D,非饮料,方便速食
1.5,鸭翅,2017/10/25 16:26,D,非饮料,肉干/豆制品/蛋
4.0,银鹭八宝粥,2017/10/25 16:51,D,饮料,方便速食
3.0,统一冰红茶,2017/10/25 17:34,D,饮料,茶饮料
4.0,营养快线,2017/10/25 17:46,D,饮料,乳制品
3.5,东鹏特饮,2017/10/25 18:32,D,饮料,功能饮料
1.8,600ml雪碧,2017/10/25 19:39,D,饮料,碳酸饮料
4.0,营养快线,2017/10/25 19:52,D,饮料,乳制品
6.5,91g徐福记凤梨酥,2017/10/25 19:54,D,非饮料,饼干糕点
0.8,20g咪咪虾条马来西亚风味,2017/10/25 19:56,D,非饮料,膨化食品
4.0,营养快线,2017/10/25 20:15,D,饮料,乳制品
3.0,70g乖媳妇野山泡椒凤爪,2017/10/25 20:26,D,非饮料,肉干/豆制品/蛋
4.5,78g卫龙亲嘴语辣条,2017/10/25 21:54,D,非饮料,肉干/豆制品/蛋
2.5,可口可乐330ml,2017/10/25 23:35,D,饮料,碳酸饮料
3.0,可口可乐最新款,2017/10/26 00:43,D,饮料,碳酸饮料
3.5,王老吉（罐）,2017/10/26 03:30,D,饮料,茶饮料
3.0,可口可乐最新款,2017/10/26 07:04,D,饮料,碳酸饮料
3.0,可口可乐最新款,2017/10/26 07:39,D,饮料,碳酸饮料
4.5,500ml加多宝,2017/10/26 08:38,D,饮料,茶饮料
3.0,可口可乐最新款,2017/10/26 08:46,D,饮料,碳酸饮料
4.5,65g卫龙亲嘴豆皮,2017/10/26 10:00,D,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/10/26 10:02,D,饮料,水
1.0,小鱼仔,2017/10/26 12:00,D,非饮料,海味零食
2.5,30g无穷农场盐_鸡蛋,2017/10/26 12:01,D,非饮料,肉干/豆制品/蛋
4.5,40g乐事美国经典原味,2017/10/26 12:04,D,非饮料,膨化食品
2.5,250ml王老吉盒装,2017/10/26 12:08,D,饮料,茶饮料
1.0,小鱼仔,2017/10/26 12:11,D,非饮料,海味零食
3.0,统一冰红茶,2017/10/26 12:18,D,饮料,茶饮料
3.0,可口可乐最新款,2017/10/26 13:28,D,饮料,碳酸饮料
3.0,40g双汇玉米热狗肠,2017/10/26 13:42,D,非饮料,肉干/豆制品/蛋
3.0,可口可乐最新款,2017/10/26 14:19,D,饮料,碳酸饮料
2.5,无穷农场盐_鸡蛋,2017/10/26 14:45,D,非饮料,肉干/豆制品/蛋
2.0,双汇玉米热狗肠,2017/10/26 14:53,D,非饮料,肉干/豆制品/蛋
3.0,统一绿茶,2017/10/26 15:02,D,饮料,茶饮料
2.5,30g元朗小蛋卷,2017/10/26 15:35,D,非饮料,饼干糕点
3.0,可口可乐最新款,2017/10/26 16:49,D,饮料,碳酸饮料
10.0,口味王槟榔（绿）,2017/10/26 17:18,D,非饮料,蜜饯/果干
5.5,480ml小茗同学冷泡青柠红茶,2017/10/26 17:19,D,饮料,茶饮料
3.0,统一绿茶,2017/10/26 17:24,D,饮料,茶饮料
3.5,王老吉（罐）,2017/10/26 17:38,D,饮料,茶饮料
1.5,鸭翅,2017/10/26 17:50,D,非饮料,肉干/豆制品/蛋
3.0,可口可乐最新款,2017/10/26 17:53,D,饮料,碳酸饮料
3.0,可口可乐最新款,2017/10/26 17:56,D,饮料,碳酸饮料
3.0,统一冰红茶,2017/10/26 18:20,D,饮料,茶饮料
3.0,雪碧（500ml）,2017/10/26 18:33,D,饮料,碳酸饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/10/26 19:23,D,非饮料,肉干/豆制品/蛋
2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/10/26 19:43,D,非饮料,饼干糕点
1.8,32g卫龙亲嘴烧,2017/10/26 20:10,D,非饮料,肉干/豆制品/蛋
3.0,果粒橙,2017/10/26 20:28,D,饮料,果蔬饮料
6.0,红牛,2017/10/26 20:33,D,饮料,功能饮料
3.0,250ml维他奶巧克力味,2017/10/26 20:40,D,饮料,植物蛋白
1.5,鸭翅,2017/10/26 21:12,D,非饮料,肉干/豆制品/蛋
3.0,雪碧（500ml）,2017/10/26 21:18,D,饮料,碳酸饮料
4.0,脉动,2017/10/26 21:39,D,饮料,功能饮料
1.5,12g劲仔小鱼麻辣味,2017/10/26 21:57,D,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/10/26 22:33,D,饮料,水
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/10/26 23:23,D,非饮料,饼干糕点
4.5,78g卫龙亲嘴语辣条,2017/10/26 23:24,D,非饮料,肉干/豆制品/蛋
2.5,145ml旺仔牛奶盒装,2017/10/26 23:48,D,饮料,乳制品
3.0,可口可乐最新款,2017/10/27 00:07,D,饮料,碳酸饮料
3.0,雪碧最新款,2017/10/27 02:41,D,饮料,碳酸饮料
6.5,430g泰奇八宝粥,2017/10/27 08:17,D,非饮料,方便速食
0.6,10g卫龙亲嘴烧香辣味,2017/10/27 09:20,D,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/10/27 11:14,D,饮料,功能饮料
8.0,160g盼盼手撕面包,2017/10/27 12:20,D,非饮料,饼干糕点
3.0,果粒橙,2017/10/27 12:24,D,饮料,果蔬饮料
6.0,86g合味道海鲜风味,2017/10/27 13:03,D,非饮料,方便速食
4.0,脉动,2017/10/27 13:04,D,饮料,功能饮料
5.5,268ml雀巢咖啡丝滑拿铁,2017/10/27 13:05,D,饮料,咖啡
2.5,伊利优酸乳,2017/10/27 13:31,D,饮料,乳制品
3.0,雪碧最新款,2017/10/27 14:23,D,饮料,碳酸饮料
5.0,500ml统一阿萨姆奶茶,2017/10/27 14:24,D,饮料,茶饮料
2.5,250ml维他椰子味豆奶7716,2017/10/27 14:32,D,饮料,植物蛋白
4.5,78g卫龙亲语,2017/10/27 14:33,D,非饮料,肉干/豆制品/蛋
3.0,维他柠檬茶,2017/10/27 15:04,D,饮料,茶饮料
2.0,怡宝纯净水,2017/10/27 15:07,D,饮料,水
3.0,雪碧最新款,2017/10/27 15:08,D,饮料,碳酸饮料
1.6,20g咪咪虾条马来西亚风味,2017/10/27 15:26,D,非饮料,膨化食品
4.0,150g健能酸奶原味,2017/10/27 15:32,D,饮料,乳制品
1.5,鸭翅,2017/10/27 15:42,D,非饮料,肉干/豆制品/蛋
1.5,鸭翅,2017/10/27 15:49,D,非饮料,肉干/豆制品/蛋
3.0,250ml维他柠檬茶,2017/10/27 15:51,D,饮料,茶饮料
3.0,卫龙大面筋,2017/10/27 15:52,D,非饮料,肉干/豆制品/蛋
3.5,王老吉（罐）,2017/10/27 15:56,D,饮料,茶饮料
6.5,430g泰奇八宝粥,2017/10/27 16:19,D,非饮料,方便速食
1.0,香豆干,2017/10/27 16:33,D,非饮料,肉干/豆制品/蛋
6.0,雀巢咖啡,2017/10/27 16:52,D,饮料,咖啡
3.0,40g双汇玉米热狗肠,2017/10/27 17:05,D,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/10/27 17:12,D,饮料,水
3.0,可口可乐330ml,2017/10/27 17:13,D,饮料,碳酸饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/10/27 17:37,D,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/10/27 17:58,D,饮料,水
4.0,脉动,2017/10/27 17:59,D,饮料,功能饮料
3.0,统一冰红茶,2017/10/27 18:05,D,饮料,茶饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/10/27 18:10,D,非饮料,肉干/豆制品/蛋
3.0,统一绿茶,2017/10/27 18:18,D,饮料,茶饮料
3.6,20g马来西亚风味咪咪蟹味粒0219,2017/10/27 18:19,D,非饮料,膨化食品
3.0,卫龙大面筋,2017/10/27 18:39,D,非饮料,肉干/豆制品/蛋
1.5,45g双汇泡面拍挡,2017/10/27 19:17,D,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/10/27 19:42,D,饮料,水
2.0,怡宝纯净水,2017/10/27 20:24,D,饮料,水
4.0,脉动,2017/10/27 20:40,D,饮料,功能饮料
3.0,统一绿茶,2017/10/27 21:08,D,饮料,茶饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/10/27 21:42,D,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/10/27 22:02,D,饮料,水
3.0,统一冰红茶,2017/10/27 22:14,D,饮料,茶饮料
2.0,怡宝纯净水,2017/10/27 23:13,D,饮料,水
3.0,40g双汇玉米热狗肠,2017/10/27 23:36,D,非饮料,肉干/豆制品/蛋
0.8,20g咪咪虾条马来西亚风味,2017/10/28 00:45,D,非饮料,膨化食品
5.5,268ml雀巢咖啡丝滑拿铁,2017/10/28 02:16,D,饮料,咖啡
1.0,小鱼仔,2017/10/28 02:18,D,非饮料,海味零食
2.5,30g无穷农场盐_鸡蛋,2017/10/28 02:47,D,非饮料,肉干/豆制品/蛋
6.5,250ml红牛,2017/10/28 03:09,D,饮料,功能饮料
1.0,小鱼仔,2017/10/28 04:04,D,非饮料,海味零食
3.5,东鹏特饮,2017/10/28 05:35,D,饮料,功能饮料
4.0,营养快线,2017/10/28 07:48,D,饮料,乳制品
4.0,脉动,2017/10/28 09:06,D,饮料,功能饮料
1.5,12g劲仔小鱼麻辣味,2017/10/28 09:07,D,非饮料,肉干/豆制品/蛋
3.0,美年达（罐）,2017/10/28 10:30,D,饮料,碳酸饮料
3.0,统一冰红茶,2017/10/28 11:45,D,饮料,茶饮料
3.0,统一冰红茶,2017/10/28 12:13,D,饮料,茶饮料
3.0,雪碧最新款,2017/10/28 12:14,D,饮料,碳酸饮料
3.0,250ml维他原味豆奶,2017/10/28 12:15,D,饮料,植物蛋白
4.0,85g新麦潮北海道吐司,2017/10/28 12:18,D,非饮料,饼干糕点
4.5,250ml燕塘甜牛奶,2017/10/28 12:26,D,饮料,乳制品
6.0,330ml伊利畅意乳酸菌原味,2017/10/28 12:29,D,饮料,乳制品
4.5,65g卫龙亲嘴豆皮,2017/10/28 13:07,D,非饮料,肉干/豆制品/蛋
4.0,脉动,2017/10/28 13:08,D,饮料,功能饮料
0.8,20g咪咪虾条马来西亚风味,2017/10/28 13:38,D,非饮料,膨化食品
3.0,卫龙大面筋,2017/10/28 13:45,D,非饮料,肉干/豆制品/蛋
3.0,熊字饼,2017/10/28 14:01,D,非饮料,饼干糕点
6.0,红牛,2017/10/28 14:03,D,饮料,功能饮料
2.5,伊利优酸乳,2017/10/28 14:13,D,饮料,乳制品
4.0,150g健能酸奶原味,2017/10/28 14:26,D,饮料,乳制品
2.5,芬达330ml,2017/10/28 14:36,D,饮料,碳酸饮料
5.5,103g康师傅红烧牛肉面,2017/10/28 14:57,D,非饮料,方便速食
4.5,营养快线,2017/10/28 15:06,D,饮料,乳制品
4.0,阿萨姆奶茶,2017/10/28 15:55,D,饮料,茶饮料
2.0,85g新麦潮北海道吐司,2017/10/28 16:21,D,非饮料,饼干糕点
3.0,果粒橙,2017/10/28 16:22,D,饮料,果蔬饮料
3.0,卫龙大面筋,2017/10/28 16:23,D,非饮料,肉干/豆制品/蛋
3.0,熊字饼,2017/10/28 16:34,D,非饮料,饼干糕点
3.0,统一冰红茶,2017/10/28 16:35,D,饮料,茶饮料
3.0,统一冰红茶,2017/10/28 16:53,D,饮料,茶饮料
3.0,果粒橙,2017/10/28 17:10,D,饮料,果蔬饮料
1.0,香豆干,2017/10/28 17:39,D,非饮料,肉干/豆制品/蛋
3.0,雪碧最新款,2017/10/28 18:21,D,饮料,碳酸饮料
1.0,香豆干,2017/10/28 18:29,D,非饮料,肉干/豆制品/蛋
3.0,雪碧最新款,2017/10/28 18:42,D,饮料,碳酸饮料
3.0,卫龙大面筋,2017/10/28 19:10,D,非饮料,肉干/豆制品/蛋
3.0,卫龙大面筋,2017/10/28 19:16,D,非饮料,肉干/豆制品/蛋
3.0,果粒橙,2017/10/28 19:23,D,饮料,果蔬饮料
4.0,脉动,2017/10/28 19:32,D,饮料,功能饮料
6.0,多芙利香草奶油味蛋糕,2017/10/28 19:56,D,非饮料,饼干糕点
4.0,阿萨姆奶茶,2017/10/28 20:16,D,饮料,茶饮料
2.5,可口可乐330ml,2017/10/28 20:22,D,饮料,碳酸饮料
3.0,卫龙大面筋,2017/10/28 20:27,D,非饮料,肉干/豆制品/蛋
3.0,统一冰红茶,2017/10/28 21:08,D,饮料,茶饮料
4.0,脉动,2017/10/28 21:09,D,饮料,功能饮料
4.0,阿萨姆奶茶,2017/10/28 21:13,D,饮料,茶饮料
3.0,雪碧最新款,2017/10/28 21:20,D,饮料,碳酸饮料
2.0,鸭翅,2017/10/28 21:31,D,非饮料,肉干/豆制品/蛋
3.0,雪碧最新款,2017/10/28 21:35,D,饮料,碳酸饮料
6.0,330ml伊利畅意乳酸菌原味,2017/10/28 21:37,D,饮料,乳制品
2.0,怡宝纯净水,2017/10/28 21:42,D,饮料,水
4.0,营养快线,2017/10/28 22:00,D,饮料,乳制品
2.0,怡宝纯净水,2017/10/28 22:06,D,饮料,水
2.0,雪力矿泉水,2017/10/28 22:21,D,饮料,水
3.0,统一绿茶,2017/10/28 22:29,D,饮料,茶饮料
1.5,劲仔小鱼（卤香味）,2017/10/28 23:17,D,非饮料,肉干/豆制品/蛋
2.5,30g无穷农场盐_鸡蛋,2017/10/28 23:19,D,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/10/28 23:33,D,饮料,水
4.0,阿萨姆奶茶,2017/10/28 23:58,D,饮料,茶饮料
3.0,250ml维他柠檬茶,2017/10/28 23:59,D,饮料,茶饮料
4.0,王老吉（500ml）,2017/10/28 23:59,D,饮料,茶饮料
1.8,32g卫龙亲嘴烧红烧牛肉味,2017/10/29 00:01,D,非饮料,肉干/豆制品/蛋
4.0,脉动,2017/10/29 00:05,D,饮料,功能饮料
5.5,268ml雀巢咖啡丝滑拿铁,2017/10/29 00:22,D,饮料,咖啡
3.0,可口可乐（500ml）,2017/10/29 00:33,D,饮料,碳酸饮料
4.0,阿萨姆奶茶,2017/10/29 01:57,D,饮料,茶饮料
3.0,雪碧最新款,2017/10/29 02:56,D,饮料,碳酸饮料
2.0,怡宝纯净水,2017/10/29 03:01,D,饮料,水
3.0,雪碧最新款,2017/10/29 03:18,D,饮料,碳酸饮料
7.0,145g果王迷你山楂包装,2017/10/29 04:52,D,非饮料,蜜饯/果干
4.0,阿萨姆奶茶,2017/10/29 04:52,D,饮料,茶饮料
3.0,卫龙大面筋,2017/10/29 04:54,D,非饮料,肉干/豆制品/蛋
3.0,250ml维他柠檬茶,2017/10/29 05:07,D,饮料,茶饮料
3.0,熊字饼,2017/10/29 05:07,D,非饮料,饼干糕点
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/10/29 05:22,D,非饮料,饼干糕点
1.0,香豆干,2017/10/29 07:07,D,非饮料,肉干/豆制品/蛋
15.0,口味王槟榔（红）,2017/10/29 09:54,D,非饮料,蜜饯/果干
3.5,东鹏特饮,2017/10/29 10:00,D,饮料,功能饮料
2.5,250ml王老吉盒装,2017/10/29 10:26,D,饮料,茶饮料
2.5,30g无穷农场盐_鸡蛋,2017/10/29 13:00,D,非饮料,肉干/豆制品/蛋
3.0,卫龙大面筋,2017/10/29 13:00,D,非饮料,肉干/豆制品/蛋
2.5,伊利优酸乳,2017/10/29 13:18,D,饮料,乳制品
2.5,伊利优酸乳,2017/10/29 13:59,D,饮料,乳制品
3.0,百事可乐330ml,2017/10/29 14:08,D,饮料,碳酸饮料
1.5,鸭翅,2017/10/29 14:09,D,非饮料,肉干/豆制品/蛋
3.0,卫龙大面筋,2017/10/29 14:48,D,非饮料,肉干/豆制品/蛋
4.0,威化饼干,2017/10/29 15:11,D,非饮料,饼干糕点
18.0,260g马来西亚进口茱蒂丝口口香饼干,2017/10/29 15:16,D,非饮料,饼干糕点
3.0,统一冰红茶,2017/10/29 15:28,D,饮料,茶饮料
1.8,32g卫龙亲嘴烧红烧牛肉味,2017/10/29 15:55,D,非饮料,肉干/豆制品/蛋
4.0,55g奥利奥原味芝士饼干,2017/10/29 16:14,D,非饮料,饼干糕点
4.0,银鹭八宝粥,2017/10/29 16:18,D,饮料,方便速食
3.0,可口可乐最新款,2017/10/29 16:59,D,饮料,碳酸饮料
4.0,阿萨姆奶茶,2017/10/29 17:08,D,饮料,茶饮料
4.0,脉动,2017/10/29 17:13,D,饮料,功能饮料
4.5,250ml燕塘甜牛奶,2017/10/29 17:14,D,饮料,乳制品
4.0,脉动,2017/10/29 17:27,D,饮料,功能饮料
3.5,王老吉（罐）,2017/10/29 17:50,D,饮料,茶饮料
6.0,红牛,2017/10/29 18:09,D,饮料,功能饮料
3.5,王老吉（罐）,2017/10/29 18:13,D,饮料,茶饮料
3.0,雪碧最新款,2017/10/29 18:14,D,饮料,碳酸饮料
3.0,雪碧最新款,2017/10/29 18:18,D,饮料,碳酸饮料
2.5,30g无穷农场盐_鸡蛋,2017/10/29 18:20,D,非饮料,肉干/豆制品/蛋
5.0,500ml统一阿萨姆奶茶,2017/10/29 18:21,D,饮料,茶饮料
3.0,卫龙大面筋,2017/10/29 18:23,D,非饮料,肉干/豆制品/蛋
3.0,卫龙大面筋,2017/10/29 18:25,D,非饮料,肉干/豆制品/蛋
3.5,王老吉（罐）,2017/10/29 18:40,D,饮料,茶饮料
2.0,怡宝纯净水,2017/10/29 18:54,D,饮料,水
6.0,红牛,2017/10/29 18:58,D,饮料,功能饮料
3.5,王老吉（罐）,2017/10/29 19:29,D,饮料,茶饮料
4.0,营养快线,2017/10/29 19:37,D,饮料,乳制品
3.0,250ml维他原味豆奶,2017/10/29 19:43,D,饮料,植物蛋白
3.0,卫龙大面筋,2017/10/29 19:58,D,非饮料,肉干/豆制品/蛋
4.0,营养快线,2017/10/29 20:01,D,饮料,乳制品
3.0,卫龙大面筋,2017/10/29 20:02,D,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/10/29 20:08,D,饮料,功能饮料
5.0,85g统一老坛酸菜牛肉面,2017/10/29 20:30,D,非饮料,方便速食
6.0,86g合味道海鲜风味,2017/10/29 20:37,D,非饮料,方便速食
3.0,卫龙大面筋,2017/10/29 20:40,D,非饮料,肉干/豆制品/蛋
4.0,阿萨姆奶茶,2017/10/29 21:18,D,饮料,茶饮料
3.0,统一绿茶,2017/10/29 21:52,D,饮料,茶饮料
3.6,32g卫龙亲嘴烧红烧牛肉味,2017/10/30 09:47,D,非饮料,肉干/豆制品/蛋
4.5,55g奥利奥原味芝士饼干,2017/10/30 10:07,D,非饮料,饼干糕点
4.0,奥利奥原味芝士,2017/10/30 10:08,D,非饮料,饼干糕点
2.5,30g无穷农场盐_鸡蛋,2017/10/30 10:13,D,非饮料,肉干/豆制品/蛋
10.0,湘潭铺子(羽泉版),2017/10/30 12:12,D,非饮料,蜜饯/果干
2.5,30g无穷农场盐_鸡蛋,2017/10/30 12:16,D,非饮料,肉干/豆制品/蛋
1.8,32g卫龙亲嘴烧,2017/10/30 12:17,D,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/10/30 12:18,D,饮料,功能饮料
4.5,600ml脉动青柠,2017/10/30 12:20,D,饮料,功能饮料
4.0,阿萨姆奶茶,2017/10/30 14:12,D,饮料,茶饮料
3.5,维他柠檬茶,2017/10/30 14:50,D,饮料,茶饮料
1.5,12g劲仔小鱼麻辣味,2017/10/30 15:37,D,非饮料,肉干/豆制品/蛋
3.5,600ml可口可乐,2017/10/30 15:41,D,饮料,碳酸饮料
1.5,12g劲仔小鱼麻辣味,2017/10/30 15:46,D,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/10/30 15:47,D,饮料,功能饮料
5.0,500ml统一阿萨姆奶茶,2017/10/30 17:30,D,饮料,茶饮料
2.5,伊利优酸乳,2017/10/30 18:09,D,饮料,乳制品
2.0,怡宝纯净水,2017/10/30 18:21,D,饮料,水
3.0,伊利纯牛奶,2017/10/30 18:31,D,饮料,乳制品
4.0,阿萨姆奶茶,2017/10/30 19:13,D,饮料,茶饮料
3.0,果粒橙,2017/10/30 19:52,D,饮料,果蔬饮料
2.0,怡宝纯净水,2017/10/30 19:57,D,饮料,水
6.0,红牛,2017/10/30 20:10,D,饮料,功能饮料
2.5,伊利优酸乳,2017/10/30 20:11,D,饮料,乳制品
2.0,怡宝纯净水,2017/10/30 20:16,D,饮料,水
3.0,卫龙大面筋,2017/10/30 20:18,D,非饮料,肉干/豆制品/蛋
4.0,阿萨姆奶茶,2017/10/30 20:27,D,饮料,茶饮料
6.5,250ml红牛,2017/10/30 20:31,D,饮料,功能饮料
3.5,王老吉（罐）,2017/10/30 20:34,D,饮料,茶饮料
0.8,20g咪咪虾条马来西亚风味,2017/10/30 22:05,D,非饮料,膨化食品
2.0,雪力矿泉水,2017/10/30 22:40,D,饮料,水
3.5,东鹏特饮,2017/10/31 02:10,D,饮料,功能饮料
2.0,怡宝纯净水,2017/10/31 08:04,D,饮料,水
5.5,85g统一老坛酸菜牛肉面,2017/10/31 09:37,D,非饮料,方便速食
3.0,250ml维他奶巧克力味,2017/10/31 10:01,D,饮料,植物蛋白
