金额,商品,支付时间,地点,商品大类,商品二级类
6.0,红牛,2017/9/19 09:59,A,饮料,功能饮料
2.0,怡宝纯净水,2017/9/19 12:12,A,饮料,水
3.0,果粒橙,2017/9/19 12:23,A,饮料,果蔬饮料
10.0,225g味之不规则饼干芝士味,2017/9/19 15:56,A,非饮料,饼干糕点
4.0,营养快线,2017/9/19 17:23,A,饮料,乳制品
4.0,营养快线,2017/9/20 07:12,A,饮料,乳制品
3.0,统一冰红茶,2017/9/20 08:11,A,饮料,茶饮料
4.0,营养快线,2017/9/20 08:17,A,饮料,乳制品
4.5,250ml燕塘红枣牛奶,2017/9/20 09:47,A,饮料,乳制品
1.5,鸭翅,2017/9/20 11:24,A,非饮料,肉干/豆制品/蛋
3.5,统一绿茶,2017/9/20 11:45,A,饮料,茶饮料
3.0,250ml维他原味豆奶,2017/9/20 11:48,A,饮料,植物蛋白
6.5,148g富甲一方紫薯仔,2017/9/20 11:52,A,非饮料,蜜饯/果干
4.0,阿萨姆煎茶奶绿,2017/9/20 12:05,A,饮料,茶饮料
3.0,果粒橙,2017/9/20 12:08,A,饮料,果蔬饮料
2.0,双汇玉米热狗肠,2017/9/20 12:31,A,非饮料,肉干/豆制品/蛋
4.0,新麦潮手撕面包（提子味）,2017/9/20 12:53,A,非饮料,饼干糕点
3.0,13g无穷烤鸡小腿蜂蜜味,2017/9/20 13:19,A,非饮料,肉干/豆制品/蛋
3.5,600ml雪碧,2017/9/20 13:21,A,饮料,碳酸饮料
3.2,2g韩国海牌海苔,2017/9/20 13:25,A,非饮料,海味零食
1.2,10g卫龙亲嘴烧香辣味,2017/9/20 13:27,A,非饮料,肉干/豆制品/蛋
1.5,40g双汇玉米热狗肠,2017/9/20 13:29,A,非饮料,肉干/豆制品/蛋
2.5,伊利优酸乳,2017/9/20 13:31,A,饮料,乳制品
4.0,脉动,2017/9/20 13:37,A,饮料,功能饮料
4.0,营养快线,2017/9/20 14:20,A,饮料,乳制品
4.0,王老吉（500ml）,2017/9/20 14:32,A,饮料,茶饮料
2.0,怡宝纯净水,2017/9/20 14:34,A,饮料,水
3.5,可乐可乐,2017/9/20 14:38,A,饮料,碳酸饮料
4.0,脉动,2017/9/20 14:44,A,饮料,功能饮料
4.0,王老吉（500ml）,2017/9/20 14:46,A,饮料,茶饮料
4.0,250ml维他椰子植物蛋白饮料9374,2017/9/20 15:04,A,饮料,植物蛋白
3.5,东鹏特饮,2017/9/20 15:35,A,饮料,功能饮料
13.0,56g益达无糖口香糖,2017/9/20 15:42,A,非饮料,糖果/巧克力
3.0,40g双汇玉米热狗肠,2017/9/20 15:47,A,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘甜牛奶,2017/9/20 16:01,A,饮料,乳制品
6.0,268ml雀巢咖啡丝滑拿铁,2017/9/20 16:51,A,饮料,咖啡
3.5,东鹏特饮,2017/9/20 17:19,A,饮料,功能饮料
2.0,鸭翅,2017/9/20 17:39,A,非饮料,肉干/豆制品/蛋
5.0,汤达人方便面,2017/9/20 17:40,A,非饮料,方便速食
5.0,110g顺宝九制话梅,2017/9/20 17:41,A,非饮料,蜜饯/果干
4.0,营养快线,2017/9/20 18:43,A,饮料,乳制品
6.0,86g合味道海鲜风味,2017/9/20 18:51,A,非饮料,方便速食
5.0,汤达人方便面,2017/9/20 19:25,A,非饮料,方便速食
4.0,阿萨姆奶茶,2017/9/20 21:54,A,饮料,茶饮料
3.5,东鹏特饮,2017/9/20 22:49,A,饮料,功能饮料
4.0,脉动,2017/9/20 23:57,A,饮料,功能饮料
2.5,伊利优酸乳,2017/9/21 08:10,A,饮料,乳制品
4.0,营养快线,2017/9/21 08:55,A,饮料,乳制品
4.5,250ml燕塘红枣牛奶,2017/9/21 09:02,A,饮料,乳制品
3.0,250ml维他奶低糖原味,2017/9/21 09:03,A,饮料,植物蛋白
4.0,阿萨姆奶茶,2017/9/21 09:08,A,饮料,茶饮料
1.5,香脆肠,2017/9/21 09:29,A,非饮料,肉干/豆制品/蛋
3.0,冰糖雪梨,2017/9/21 10:16,A,饮料,果蔬饮料
3.0,250ml维他柠檬茶,2017/9/21 10:32,A,饮料,茶饮料
1.8,32g卫龙亲嘴烧,2017/9/21 11:37,A,非饮料,肉干/豆制品/蛋
2.0,雪力矿泉水,2017/9/21 11:49,A,饮料,水
4.0,阿萨姆奶茶,2017/9/21 12:07,A,饮料,茶饮料
10.0,225g味之不规则饼干芝士味,2017/9/21 12:18,A,非饮料,饼干糕点
5.5,268ml雀巢咖啡丝滑拿铁,2017/9/21 12:25,A,饮料,咖啡
4.0,脉动,2017/9/21 12:29,A,饮料,功能饮料
4.5,250ML东鹏特饮,2017/9/21 12:30,A,饮料,功能饮料
4.0,450ml美汁源果粒橙,2017/9/21 14:06,A,饮料,果蔬饮料
5.5,85g统一老坛酸菜牛肉面,2017/9/21 14:11,A,非饮料,方便速食
3.6,32g卫龙亲嘴烧,2017/9/21 14:17,A,非饮料,肉干/豆制品/蛋
1.5,40g双汇玉米热狗肠,2017/9/21 14:27,A,非饮料,肉干/豆制品/蛋
12.5,100g*5瓶益力多,2017/9/21 15:13,A,饮料,乳制品
3.5,东鹏特饮,2017/9/21 15:18,A,饮料,功能饮料
0.8,20g咪咪虾条马来西亚风味,2017/9/21 15:36,A,非饮料,膨化食品
4.0,阿萨姆奶茶,2017/9/21 15:58,A,饮料,茶饮料
5.5,330ml伊利畅意乳酸菌原味,2017/9/21 16:40,A,饮料,乳制品
2.0,怡宝纯净水,2017/9/21 17:11,A,饮料,水
2.0,85g新麦潮北海道吐司,2017/9/21 17:35,A,非饮料,饼干糕点
6.5,430g泰奇八宝粥,2017/9/21 18:05,A,非饮料,方便速食
8.0,68g多力多玉米片爆香热辣味,2017/9/21 18:11,A,非饮料,膨化食品
6.0,雀巢咖啡,2017/9/21 18:27,A,饮料,咖啡
3.0,统一冰红茶,2017/9/21 18:42,A,饮料,茶饮料
1.8,10g卫龙亲嘴烧香辣味,2017/9/21 19:07,A,非饮料,肉干/豆制品/蛋
4.0,王老吉（500ml）,2017/9/21 20:06,A,饮料,茶饮料
3.0,可口可乐（500ml）,2017/9/21 21:05,A,饮料,碳酸饮料
4.0,阿萨姆奶茶,2017/9/22 02:46,A,饮料,茶饮料
1.5,40g双汇玉米热狗肠,2017/9/22 07:51,A,非饮料,肉干/豆制品/蛋
1.5,45g双汇泡面拍挡,2017/9/22 08:18,A,非饮料,肉干/豆制品/蛋
4.0,脉动,2017/9/22 08:19,A,饮料,功能饮料
1.5,12g劲仔小鱼麻辣味,2017/9/22 08:42,A,非饮料,肉干/豆制品/蛋
1.5,香豆干,2017/9/22 08:55,A,非饮料,肉干/豆制品/蛋
2.5,30g无穷农场盐_鸡蛋,2017/9/22 08:57,A,非饮料,肉干/豆制品/蛋
1.6,咪咪虾条马来西亚风味,2017/9/22 09:13,A,非饮料,膨化食品
3.5,85g新麦潮手撕面包（提子味）,2017/9/22 09:20,A,非饮料,饼干糕点
6.0,红牛,2017/9/22 09:29,A,饮料,功能饮料
6.0,红牛,2017/9/22 11:31,A,饮料,功能饮料
3.5,东鹏特饮,2017/9/22 12:27,A,饮料,功能饮料
2.0,鸭翅,2017/9/22 12:33,A,非饮料,肉干/豆制品/蛋
3.0,果粒橙,2017/9/22 12:34,A,饮料,果蔬饮料
3.0,可口可乐（500ml）,2017/9/22 12:36,A,饮料,碳酸饮料
4.0,阿萨姆奶茶,2017/9/22 13:32,A,饮料,茶饮料
3.0,果粒橙,2017/9/22 13:55,A,饮料,果蔬饮料
7.5,雀巢咖啡,2017/9/22 14:04,A,饮料,咖啡
3.0,统一冰红茶,2017/9/22 14:15,A,饮料,茶饮料
4.5,250ml燕塘原味酸奶,2017/9/22 14:23,A,饮料,乳制品
1.5,40g双汇玉米热狗肠,2017/9/22 14:40,A,非饮料,肉干/豆制品/蛋
6.5,70g乐事薯片黄瓜味,2017/9/22 15:02,A,非饮料,膨化食品
3.0,雪碧（500ml）,2017/9/22 15:02,A,饮料,碳酸饮料
6.0,红牛,2017/9/22 15:32,A,饮料,功能饮料
4.5,250ml燕塘红枣牛奶,2017/9/22 15:46,A,饮料,乳制品
3.0,维他奶,2017/9/22 15:47,A,饮料,植物蛋白
3.0,可口可乐（500ml）,2017/9/22 15:53,A,饮料,碳酸饮料
4.0,营养快线,2017/9/22 16:22,A,饮料,乳制品
1.0,小鱼仔,2017/9/22 16:23,A,非饮料,海味零食
3.0,卫龙大面筋,2017/9/22 16:26,A,非饮料,肉干/豆制品/蛋
4.0,85g新麦潮北海道吐司,2017/9/22 16:51,A,非饮料,饼干糕点
1.8,600ml雪碧,2017/9/22 16:58,A,饮料,碳酸饮料
3.0,雪碧（500ml）,2017/9/22 16:58,A,饮料,碳酸饮料
2.0,怡宝纯净水,2017/9/22 17:02,A,饮料,水
4.0,250ml维他椰子植物蛋白饮料9374,2017/9/22 17:17,A,饮料,植物蛋白
3.5,东鹏特饮,2017/9/22 17:24,A,饮料,功能饮料
4.0,阿萨姆奶茶,2017/9/22 17:28,A,饮料,茶饮料
6.5,91g徐福记凤梨酥,2017/9/22 18:26,A,非饮料,饼干糕点
6.0,红牛,2017/9/22 18:27,A,饮料,功能饮料
4.0,阿萨姆奶茶,2017/9/22 18:40,A,饮料,茶饮料
4.0,尖叫,2017/9/22 19:50,A,饮料,功能饮料
5.0,48g好丽友薯愿香烤原味,2017/9/22 21:14,A,非饮料,膨化食品
4.0,脉动,2017/9/22 22:41,A,饮料,功能饮料
3.0,熊字饼,2017/9/23 07:46,A,非饮料,饼干糕点
2.0,怡宝纯净水,2017/9/23 07:55,A,饮料,水
3.0,统一冰红茶,2017/9/23 08:29,A,饮料,茶饮料
4.5,250ml燕塘甜牛奶,2017/9/23 08:30,A,饮料,乳制品
4.0,王老吉（500ml）,2017/9/23 08:41,A,饮料,茶饮料
2.0,怡宝纯净水,2017/9/23 08:52,A,饮料,水
4.5,78g卫龙亲嘴语辣条,2017/9/23 08:59,A,非饮料,肉干/豆制品/蛋
4.5,600ml脉动青柠,2017/9/23 09:43,A,饮料,功能饮料
2.0,双汇玉米热狗肠,2017/9/23 10:24,A,非饮料,肉干/豆制品/蛋
4.0,王老吉（500ml）,2017/9/23 10:38,A,饮料,茶饮料
4.0,阿萨姆奶茶,2017/9/23 12:34,A,饮料,茶饮料
3.0,250ml维他奶黑豆奶饮品,2017/9/23 12:40,A,饮料,植物蛋白
1.8,32g卫龙亲嘴烧,2017/9/23 14:54,A,非饮料,肉干/豆制品/蛋
2.5,85g新麦潮北海道吐司,2017/9/23 14:54,A,非饮料,饼干糕点
3.0,13g无穷烤鸡小腿蜂蜜味,2017/9/23 14:56,A,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/9/23 15:23,A,饮料,功能饮料
5.0,小茗同学,2017/9/23 15:25,A,饮料,茶饮料
6.5,250ml红牛,2017/9/23 15:26,A,饮料,功能饮料
4.0,脉动,2017/9/23 15:32,A,饮料,功能饮料
4.0,脉动,2017/9/23 16:12,A,饮料,功能饮料
5.0,13g雀巢咖啡1+2特浓,2017/9/23 16:29,A,饮料,咖啡
1.5,40g双汇玉米热狗肠,2017/9/23 16:39,A,非饮料,肉干/豆制品/蛋
1.0,小鱼仔,2017/9/23 16:59,A,非饮料,海味零食
3.0,维他奶,2017/9/23 17:02,A,饮料,植物蛋白
5.5,205g伊利安慕希原味,2017/9/23 17:07,A,饮料,乳制品
3.5,可乐可乐,2017/9/23 17:15,A,饮料,碳酸饮料
4.0,王老吉（500ml）,2017/9/23 17:19,A,饮料,茶饮料
4.0,脉动,2017/9/23 17:47,A,饮料,功能饮料
3.5,东鹏特饮,2017/9/23 18:41,A,饮料,功能饮料
3.0,伊利纯牛奶,2017/9/23 19:14,A,饮料,乳制品
7.5,雀巢咖啡,2017/9/23 19:36,A,饮料,咖啡
6.0,红牛,2017/9/23 20:29,A,饮料,功能饮料
12.5,100g*5瓶益力多,2017/9/24 03:44,A,饮料,乳制品
2.0,怡宝纯净水,2017/9/24 06:21,A,饮料,水
2.0,怡宝纯净水,2017/9/24 07:42,A,饮料,水
5.5,205g伊利安慕希原味,2017/9/24 08:06,A,饮料,乳制品
4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/9/24 08:08,A,非饮料,饼干糕点
1.6,20g咪咪虾条马来西亚风味,2017/9/24 08:23,A,非饮料,膨化食品
5.5,500ml统一阿萨姆奶茶,2017/9/24 08:33,A,饮料,茶饮料
7.0,泰奇八宝粥,2017/9/24 08:37,A,非饮料,方便速食
4.0,阿萨姆奶茶,2017/9/24 08:43,A,饮料,茶饮料
3.8,110g顺宝九制话梅,2017/9/24 09:09,A,非饮料,蜜饯/果干
2.0,12g劲仔小鱼麻辣味,2017/9/24 09:10,A,非饮料,肉干/豆制品/蛋
1.6,20g咪咪虾条马来西亚风味,2017/9/24 09:10,A,非饮料,膨化食品
6.5,430g泰奇八宝粥,2017/9/24 09:10,A,非饮料,方便速食
4.0,经典奶茶,2017/9/24 09:32,A,饮料,茶饮料
4.0,150g健能酸奶原味,2017/9/24 10:31,A,饮料,乳制品
5.0,85g统一老坛酸菜牛肉面,2017/9/24 10:32,A,非饮料,方便速食
3.0,250ml维他原味豆奶,2017/9/24 10:50,A,饮料,植物蛋白
3.5,东鹏特饮,2017/9/24 11:12,A,饮料,功能饮料
2.0,怡宝纯净水,2017/9/24 12:25,A,饮料,水
2.0,怡宝,2017/9/24 12:27,A,饮料,水
3.5,东鹏特饮,2017/9/24 12:33,A,饮料,功能饮料
4.5,78g卫龙亲嘴语辣条,2017/9/24 12:40,A,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/9/24 12:58,A,饮料,水
4.5,40g呀土豆番茄酱味,2017/9/24 13:14,A,非饮料,膨化食品
3.0,印尼芝士威化饼干,2017/9/24 13:25,A,非饮料,饼干糕点
3.0,果粒橙,2017/9/24 14:07,A,饮料,果蔬饮料
4.0,450ml美汁源果粒橙,2017/9/24 14:32,A,饮料,果蔬饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/9/24 14:47,A,非饮料,肉干/豆制品/蛋
3.0,卫龙大面筋,2017/9/24 14:47,A,非饮料,肉干/豆制品/蛋
2.5,85g新麦潮北海道吐司,2017/9/24 14:51,A,非饮料,饼干糕点
1.5,12g劲仔小鱼麻辣味,2017/9/24 15:20,A,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/9/24 15:32,A,饮料,功能饮料
4.5,600ml脉动青柠,2017/9/24 15:43,A,饮料,功能饮料
3.5,维他柠檬茶,2017/9/24 15:43,A,饮料,茶饮料
2.0,鸭翅,2017/9/24 15:47,A,非饮料,肉干/豆制品/蛋
4.0,阿萨姆奶茶,2017/9/24 16:29,A,饮料,茶饮料
3.5,东鹏特饮,2017/9/24 16:36,A,饮料,功能饮料
5.8,100g卫龙点心面黑椒牛排味,2017/9/24 16:37,A,非饮料,肉干/豆制品/蛋
5.0,220g宝丰龙龟苓膏菊花味,2017/9/24 16:42,A,非饮料,果冻/龟苓膏
2.0,怡宝纯净水,2017/9/24 16:42,A,饮料,水
3.0,维他柠檬茶,2017/9/24 16:47,A,饮料,茶饮料
4.0,银鹭八宝粥,2017/9/24 16:51,A,饮料,方便速食
10.0,225g味之不规则饼干芝士味,2017/9/24 16:59,A,非饮料,饼干糕点
1.0,好吃点小饼干,2017/9/24 16:59,A,非饮料,饼干糕点
2.0,85g新麦潮北海道吐司,2017/9/24 17:41,A,非饮料,饼干糕点
3.0,果粒橙,2017/9/24 17:49,A,饮料,果蔬饮料
12.5,100g*5瓶益力多,2017/9/24 18:05,A,饮料,乳制品
3.0,可口可乐（500ml）,2017/9/24 18:10,A,饮料,碳酸饮料
3.0,卫龙亲嘴烧红烧牛肉味,2017/9/24 18:22,A,非饮料,肉干/豆制品/蛋
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/9/24 18:32,A,非饮料,饼干糕点
4.0,85g新麦潮手撕面包（提子味）,2017/9/24 18:36,A,非饮料,饼干糕点
3.0,卫龙大面筋,2017/9/24 18:36,A,非饮料,肉干/豆制品/蛋
3.0,统一冰红茶,2017/9/24 18:39,A,饮料,茶饮料
4.5,40g乐事薯片黄瓜味,2017/9/24 18:51,A,非饮料,膨化食品
3.0,40g双汇玉米热狗肠,2017/9/24 19:15,A,非饮料,肉干/豆制品/蛋
3.0,250ml维他柠檬茶,2017/9/24 19:38,A,饮料,茶饮料
4.5,脉动,2017/9/24 19:45,A,饮料,功能饮料
4.0,85g新麦潮北海道吐司,2017/9/24 23:56,A,非饮料,饼干糕点
3.0,熊字饼,2017/9/25 08:53,A,非饮料,饼干糕点
1.5,45g双汇泡面拍挡,2017/9/25 09:00,A,非饮料,肉干/豆制品/蛋
9.0,50g马赛克手撕鱿鱼条,2017/9/25 09:08,A,非饮料,海味零食
0.8,20g咪咪虾条马来西亚风味,2017/9/25 10:14,A,非饮料,膨化食品
6.0,330ml伊利畅意乳酸菌原味,2017/9/25 10:45,A,饮料,乳制品
2.0,怡宝纯净水,2017/9/25 10:45,A,饮料,水
1.5,40g双汇玉米热狗肠,2017/9/25 11:41,A,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/9/25 11:41,A,饮料,功能饮料
6.0,红牛,2017/9/25 11:49,A,饮料,功能饮料
3.0,维他柠檬茶,2017/9/25 12:22,A,饮料,茶饮料
3.0,250ml维他原味豆奶,2017/9/25 12:28,A,饮料,植物蛋白
3.0,可口可乐（500ml）,2017/9/25 12:46,A,饮料,碳酸饮料
3.0,统一绿茶,2017/9/25 12:47,A,饮料,茶饮料
3.0,可口可乐（500ml）,2017/9/25 12:48,A,饮料,碳酸饮料
2.0,怡宝纯净水,2017/9/25 13:36,A,饮料,水
1.5,鸭翅,2017/9/25 14:04,A,非饮料,肉干/豆制品/蛋
3.8,600ml脉动青柠,2017/9/25 15:46,A,饮料,功能饮料
1.5,香豆干,2017/9/25 16:18,A,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘甜牛奶,2017/9/25 17:19,A,饮料,乳制品
2.0,怡宝纯净水,2017/9/25 17:38,A,饮料,水
5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/9/25 21:12,A,饮料,果蔬饮料
3.5,王老吉（罐）,2017/9/25 22:02,A,饮料,茶饮料
5.8,205ml安慕希蓝莓味,2017/9/26 00:14,A,饮料,乳制品
9.0,50g马赛克手撕鱿鱼条,2017/9/26 08:21,A,非饮料,海味零食
3.0,600ml可口可乐,2017/9/26 08:55,A,饮料,碳酸饮料
4.0,阿萨姆奶茶,2017/9/26 09:43,A,饮料,茶饮料
4.0,脉动,2017/9/26 12:42,A,饮料,功能饮料
3.0,卫龙大面筋,2017/9/26 12:57,A,非饮料,肉干/豆制品/蛋
3.5,85g新麦潮手撕面包（提子味）,2017/9/26 13:14,A,非饮料,饼干糕点
1.6,2g韩国海牌海苔,2017/9/26 15:08,A,非饮料,海味零食
3.0,卫龙大面筋,2017/9/26 15:30,A,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/9/26 15:55,A,饮料,功能饮料
4.5,250ml燕塘原味酸奶,2017/9/26 19:02,A,饮料,乳制品
3.0,250ml维他原味豆奶,2017/9/27 08:28,A,饮料,植物蛋白
1.5,40g双汇玉米热狗肠,2017/9/27 09:05,A,非饮料,肉干/豆制品/蛋
3.0,13g无穷烤鸡小腿蜂蜜味,2017/9/27 09:22,A,非饮料,肉干/豆制品/蛋
4.5,40g乐事美国经典原味,2017/9/27 09:24,A,非饮料,膨化食品
3.5,东鹏特饮,2017/9/27 10:52,A,饮料,功能饮料
6.0,13g无穷烤鸡小腿蜂蜜味,2017/9/27 11:43,A,非饮料,肉干/豆制品/蛋
3.0,可口可乐（500ml）,2017/9/27 12:12,A,饮料,碳酸饮料
2.5,250ml统一麦香奶茶,2017/9/27 12:23,A,饮料,茶饮料
6.5,430g泰奇八宝粥,2017/9/27 12:34,A,非饮料,方便速食
4.0,王老吉（500ml）,2017/9/27 13:14,A,饮料,茶饮料
4.0,王老吉（罐）,2017/9/27 13:31,A,饮料,茶饮料
4.0,营养快线,2017/9/27 13:50,A,饮料,乳制品
2.0,怡宝纯净水,2017/9/27 14:07,A,饮料,水
4.0,王老吉（罐）,2017/9/27 14:20,A,饮料,茶饮料
2.0,85g新麦潮北海道吐司,2017/9/27 14:37,A,非饮料,饼干糕点
4.0,阿萨姆奶茶,2017/9/27 14:50,A,饮料,茶饮料
2.5,30g元朗小蛋卷,2017/9/27 15:07,A,非饮料,饼干糕点
4.0,王老吉（500ml）,2017/9/27 15:07,A,饮料,茶饮料
6.5,430g泰奇八宝粥,2017/9/27 15:40,A,非饮料,方便速食
4.0,王老吉（500ml）,2017/9/27 15:40,A,饮料,茶饮料
2.0,双汇玉米热狗肠,2017/9/27 15:42,A,非饮料,肉干/豆制品/蛋
3.5,维他柠檬茶,2017/9/27 15:49,A,饮料,茶饮料
2.0,85g新麦潮北海道吐司,2017/9/27 16:12,A,非饮料,饼干糕点
1.5,12g劲仔小鱼麻辣味,2017/9/27 16:16,A,非饮料,肉干/豆制品/蛋
4.0,145ml旺仔牛奶盒装,2017/9/27 16:28,A,饮料,乳制品
3.0,可口可乐（500ml）,2017/9/27 16:36,A,饮料,碳酸饮料
2.5,伊利优酸乳,2017/9/27 16:41,A,饮料,乳制品
6.0,330ml伊利畅意乳酸菌原味,2017/9/27 16:50,A,饮料,乳制品
3.5,东鹏特饮,2017/9/27 16:51,A,饮料,功能饮料
5.0,268ml雀巢咖啡丝滑拿铁,2017/9/27 17:09,A,饮料,咖啡
2.5,伊利优酸乳,2017/9/27 17:10,A,饮料,乳制品
3.5,东鹏特饮,2017/9/27 17:12,A,饮料,功能饮料
4.0,营养快线,2017/9/27 17:16,A,饮料,乳制品
4.5,40g双汇玉米热狗肠,2017/9/27 17:25,A,非饮料,肉干/豆制品/蛋
4.0,新麦潮北海道吐司,2017/9/27 17:27,A,非饮料,饼干糕点
3.0,果粒橙,2017/9/27 17:36,A,饮料,果蔬饮料
4.5,250ml燕塘红枣牛奶,2017/9/27 18:30,A,饮料,乳制品
1.5,12g劲仔小鱼麻辣味,2017/9/27 19:41,A,非饮料,肉干/豆制品/蛋
2.0,鸭翅,2017/9/27 19:47,A,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/9/27 20:50,A,饮料,水
7.5,500ml恒大冰泉矿泉水,2017/9/27 23:08,A,饮料,水
2.5,伊利优酸乳,2017/9/27 23:13,A,饮料,乳制品
6.0,86g合味道海鲜风味,2017/9/28 01:48,A,非饮料,方便速食
1.5,40g双汇玉米热狗肠,2017/9/28 08:32,A,非饮料,肉干/豆制品/蛋
3.0,卫龙大面筋,2017/9/28 08:52,A,非饮料,肉干/豆制品/蛋
5.0,500ml统一阿萨姆奶茶,2017/9/28 08:54,A,饮料,茶饮料
8.0,80g四洲粟一烧烧烤味,2017/9/28 09:07,A,非饮料,膨化食品
3.0,雪碧最新款,2017/9/28 09:08,A,饮料,碳酸饮料
3.0,统一绿茶,2017/9/28 10:27,A,饮料,茶饮料
2.0,怡宝纯净水,2017/9/28 11:43,A,饮料,水
4.5,营养快线,2017/9/28 11:54,A,饮料,乳制品
3.0,熊字饼,2017/9/28 12:28,A,非饮料,饼干糕点
5.0,500ml统一阿萨姆奶茶,2017/9/28 14:19,A,饮料,茶饮料
2.5,伊利优酸乳,2017/9/28 15:26,A,饮料,乳制品
3.5,雪碧,2017/9/28 15:36,A,饮料,碳酸饮料
6.5,83g汤达人酸辣豚骨拉面,2017/9/28 15:59,A,非饮料,方便速食
3.0,统一冰红茶,2017/9/28 16:00,A,饮料,茶饮料
3.0,雪碧（500ml）,2017/9/28 16:34,A,饮料,碳酸饮料
6.0,红牛,2017/9/28 16:38,A,饮料,功能饮料
2.5,30g元朗小蛋卷,2017/9/28 16:41,A,非饮料,饼干糕点
4.5,燕塘红枣牛奶,2017/9/28 16:45,A,饮料,乳制品
4.5,燕塘甜牛奶,2017/9/28 16:45,A,饮料,乳制品
2.4,20g咪咪虾条马来西亚风味,2017/9/28 16:55,A,非饮料,膨化食品
4.0,奥利奥原味芝士,2017/9/28 16:58,A,非饮料,饼干糕点
3.5,东鹏特饮,2017/9/28 17:54,A,饮料,功能饮料
2.0,怡宝纯净水,2017/9/28 19:03,A,饮料,水
9.0,50g马赛克手撕鱿鱼条,2017/9/28 19:07,A,非饮料,海味零食
5.5,268ml雀巢咖啡丝滑拿铁,2017/9/28 19:23,A,饮料,咖啡
4.0,银鹭八宝粥,2017/9/28 20:18,A,饮料,方便速食
3.0,250ml维他柠檬茶,2017/9/28 20:39,A,饮料,茶饮料
4.5,50g双层百力滋奶咖味,2017/9/28 21:12,A,非饮料,饼干糕点
3.0,冰糖雪梨,2017/9/29 08:22,A,饮料,果蔬饮料
4.0,营养快线,2017/9/29 08:28,A,饮料,乳制品
3.0,85g新麦潮北海道吐司,2017/9/29 08:33,A,非饮料,饼干糕点
4.5,55g奥利奥原味芝士饼干,2017/9/29 08:51,A,非饮料,饼干糕点
5.5,85g统一老坛酸菜牛肉面,2017/9/29 08:51,A,非饮料,方便速食
3.0,统一绿茶,2017/9/29 08:57,A,饮料,茶饮料
2.5,30g无穷农场盐_鸡蛋,2017/9/29 09:02,A,非饮料,肉干/豆制品/蛋
4.5,500ml加多宝,2017/9/29 09:03,A,饮料,茶饮料
4.0,营养快线,2017/9/29 09:05,A,饮料,乳制品
2.0,香脆肠,2017/9/29 11:21,A,非饮料,肉干/豆制品/蛋
8.0,160g盼盼手撕面包,2017/9/29 11:42,A,非饮料,饼干糕点
4.0,盼盼手撕面包,2017/9/29 11:57,A,非饮料,饼干糕点
4.0,脉动,2017/9/29 12:24,A,饮料,功能饮料
3.5,东鹏特饮,2017/9/29 12:27,A,饮料,功能饮料
3.0,熊字饼,2017/9/29 12:30,A,非饮料,饼干糕点
10.0,口味王槟榔（绿）,2017/9/29 13:53,A,非饮料,蜜饯/果干
3.0,可口可乐（500ml）,2017/9/29 14:24,A,饮料,碳酸饮料
2.0,怡宝纯净水,2017/9/29 14:37,A,饮料,水
4.0,脉动,2017/9/29 14:44,A,饮料,功能饮料
3.0,统一冰红茶,2017/9/29 14:46,A,饮料,茶饮料
5.0,500ml统一阿萨姆奶茶,2017/9/29 14:52,A,饮料,茶饮料
3.5,东鹏特饮,2017/9/29 15:08,A,饮料,功能饮料
4.0,450ml美汁源果粒橙,2017/9/29 15:26,A,饮料,果蔬饮料
3.0,250ml维他柠檬茶,2017/9/29 15:56,A,饮料,茶饮料
10.0,口味王槟榔（绿）,2017/9/29 16:34,A,非饮料,蜜饯/果干
2.0,怡宝纯净水,2017/9/29 16:41,A,饮料,水
2.5,30g无穷农场盐_鸡蛋,2017/9/29 16:56,A,非饮料,肉干/豆制品/蛋
3.0,雪碧（500ml）,2017/9/29 17:11,A,饮料,碳酸饮料
2.0,怡宝纯净水,2017/9/29 18:16,A,饮料,水
4.0,王老吉（500ml）,2017/9/29 18:23,A,饮料,茶饮料
6.5,91g徐福记凤梨酥,2017/9/29 18:35,A,非饮料,饼干糕点
4.0,阿萨姆奶茶,2017/9/29 18:41,A,饮料,茶饮料
4.0,脉动,2017/9/29 18:44,A,饮料,功能饮料
0.5,20g咪咪虾条马来西亚风味,2017/9/29 19:01,A,非饮料,膨化食品
3.5,600ml雪碧,2017/9/29 19:17,A,饮料,碳酸饮料
4.0,营养快线,2017/9/29 19:32,A,饮料,乳制品
4.0,阿萨姆奶茶,2017/9/29 20:03,A,饮料,茶饮料
3.0,可口可乐（500ml）,2017/9/29 20:16,A,饮料,碳酸饮料
7.0,优益C活菌型乳酸菌饮品,2017/9/29 20:51,A,饮料,乳制品
