金额,商品,支付时间,地点,商品大类,商品二级类
3.0,统一冰红茶,2017/8/27 17:10,E,饮料,茶饮料
4.0,统一绿茶,2017/8/27 17:21,C,饮料,茶饮料
3.5,阿萨姆奶茶,2017/8/27 17:30,E,饮料,茶饮料
3.0,印尼芝士威化饼干,2017/8/27 17:39,B,非饮料,饼干糕点
4.0,脉动,2017/8/27 17:43,E,饮料,功能饮料
3.0,维他柠檬茶,2017/8/27 17:44,D,饮料,茶饮料
2.0,怡宝,2017/8/27 17:47,A,饮料,水
3.0,雪碧最新款,2017/8/27 17:47,E,饮料,碳酸饮料
4.0,脉动,2017/8/27 17:52,B,饮料,功能饮料
3.0,怡宝纯净水,2017/8/27 18:08,B,饮料,水
4.0,营养快线,2017/8/27 18:11,D,饮料,乳制品
3.0,卫龙大面筋,2017/8/27 18:37,B,非饮料,肉干/豆制品/蛋
4.0,阿萨姆奶茶,2017/8/27 19:02,B,饮料,茶饮料
3.0,统一绿茶,2017/8/27 19:03,C,饮料,茶饮料
3.0,卫龙大面筋,2017/8/27 19:04,E,非饮料,肉干/豆制品/蛋
3.0,怡宝纯净水,2017/8/27 19:27,B,饮料,水
4.0,阿萨姆奶茶,2017/8/27 19:45,A,饮料,茶饮料
4.0,果粒橙,2017/8/27 19:59,B,饮料,果蔬饮料
4.0,营养快线,2017/8/27 20:18,E,饮料,乳制品
1.0,香豆干,2017/8/27 20:24,B,非饮料,肉干/豆制品/蛋
1.5,劲仔小鱼（麻辣味）,2017/8/27 20:27,E,非饮料,肉干/豆制品/蛋
5.0,脉动,2017/8/27 20:27,E,饮料,功能饮料
3.0,卫龙大面筋,2017/8/27 20:30,E,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/8/27 20:36,D,饮料,功能饮料
3.5,可口可乐330ml,2017/8/27 20:38,B,饮料,碳酸饮料
2.0,怡宝纯净水,2017/8/27 20:40,A,饮料,水
10.0,口味王槟榔（绿）,2017/8/27 20:47,C,非饮料,蜜饯/果干
4.0,统一绿茶,2017/8/27 20:47,E,饮料,茶饮料
3.0,统一冰红茶,2017/8/27 20:52,D,饮料,茶饮料
1.5,鸭翅,2017/8/27 21:03,D,非饮料,肉干/豆制品/蛋
1.5,鸭翅,2017/8/27 21:03,E,非饮料,肉干/豆制品/蛋
3.0,熊字饼,2017/8/27 21:09,A,非饮料,饼干糕点
4.0,果粒橙,2017/8/27 21:13,B,饮料,果蔬饮料
3.5,伊利优酸乳,2017/8/27 21:38,B,饮料,乳制品
3.5,东鹏特饮,2017/8/27 21:50,D,饮料,功能饮料
4.0,阿萨姆奶茶,2017/8/27 21:52,E,饮料,茶饮料
2.0,鸭翅,2017/8/27 21:53,C,非饮料,肉干/豆制品/蛋
3.0,卫龙大面筋,2017/8/27 21:53,D,非饮料,肉干/豆制品/蛋
4.5,脉动,2017/8/27 22:00,B,饮料,功能饮料
4.0,银鹭八宝粥,2017/8/27 22:01,C,饮料,方便速食
3.0,统一冰红茶,2017/8/27 22:27,C,饮料,茶饮料
3.0,卫龙大面筋,2017/8/27 22:28,C,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/8/27 22:30,B,饮料,功能饮料
10.0,湘潭铺子(羽泉版),2017/8/27 22:31,C,非饮料,蜜饯/果干
3.0,芬达330ml,2017/8/27 22:32,D,饮料,碳酸饮料
5.0,阿萨姆奶茶,2017/8/27 23:03,B,饮料,茶饮料
2.0,怡宝纯净水,2017/8/27 23:06,B,饮料,水
3.5,统一绿茶,2017/8/27 23:14,B,饮料,茶饮料
4.5,500ml加多宝,2017/8/27 23:36,D,饮料,茶饮料
2.0,鸭翅,2017/8/27 23:36,D,非饮料,肉干/豆制品/蛋
15.0,口味王槟榔（红）,2017/8/27 23:37,C,非饮料,蜜饯/果干
10.0,口味王槟榔（绿）,2017/8/28 00:15,E,非饮料,蜜饯/果干
1.0,香豆干,2017/8/28 01:27,D,非饮料,肉干/豆制品/蛋
3.0,统一冰红茶,2017/8/28 01:47,D,饮料,茶饮料
6.0,红牛,2017/8/28 03:14,B,饮料,功能饮料
1.0,香豆干,2017/8/28 03:15,D,非饮料,肉干/豆制品/蛋
3.0,怡宝纯净水,2017/8/28 07:42,B,饮料,水
6.0,红牛,2017/8/28 07:59,C,饮料,功能饮料
10.0,口味王槟榔（绿）,2017/8/28 08:21,B,非饮料,蜜饯/果干
2.0,怡宝纯净水,2017/8/28 08:32,D,饮料,水
3.5,王老吉（罐）,2017/8/28 08:47,C,饮料,茶饮料
3.0,统一绿茶,2017/8/28 09:02,A,饮料,茶饮料
3.0,怡宝,2017/8/28 09:08,C,饮料,水
4.0,王老吉（罐）,2017/8/28 09:11,C,饮料,茶饮料
3.0,统一冰红茶,2017/8/28 09:13,D,饮料,茶饮料
5.0,145ml旺仔牛奶盒装,2017/8/28 09:13,E,饮料,乳制品
4.0,营养快线,2017/8/28 09:18,A,饮料,乳制品
4.5,40g乐事美国经典原味,2017/8/28 09:19,C,非饮料,膨化食品
3.5,东鹏特饮,2017/8/28 09:29,B,饮料,功能饮料
4.0,果粒橙,2017/8/28 09:32,C,饮料,果蔬饮料
4.8,诗竹竹纤维面巾纸,2017/8/28 09:35,C,非饮料,纸巾
3.0,统一冰红茶,2017/8/28 09:37,C,饮料,茶饮料
2.0,怡宝纯净水,2017/8/28 09:50,E,饮料,水
3.0,雪碧最新款,2017/8/28 10:15,C,饮料,碳酸饮料
4.5,营养快线,2017/8/28 10:29,B,饮料,乳制品
4.5,阿萨姆奶茶,2017/8/28 11:02,E,饮料,茶饮料
3.0,雪碧最新款,2017/8/28 12:03,B,饮料,碳酸饮料
6.0,268ml雀巢咖啡丝滑拿铁,2017/8/28 12:05,E,饮料,咖啡
4.0,果粒橙,2017/8/28 12:05,E,饮料,果蔬饮料
4.0,乐虎（380ml）,2017/8/28 12:06,D,饮料,功能饮料
4.0,阿萨姆奶茶,2017/8/28 12:13,D,饮料,茶饮料
1.5,香脆肠,2017/8/28 12:14,B,非饮料,肉干/豆制品/蛋
3.0,芬达330ml,2017/8/28 12:14,C,饮料,碳酸饮料
4.0,营养快线,2017/8/28 12:17,A,饮料,乳制品
6.0,雀巢咖啡,2017/8/28 12:19,B,饮料,咖啡
4.0,阿萨姆奶茶,2017/8/28 12:20,D,饮料,茶饮料
7.5,225g味之不规则饼干芝士味,2017/8/28 12:32,B,非饮料,饼干糕点
3.0,统一绿茶,2017/8/28 12:42,B,饮料,茶饮料
4.0,银鹭八宝粥,2017/8/28 13:00,C,饮料,方便速食
3.0,可口可乐最新款,2017/8/28 13:01,B,饮料,碳酸饮料
3.0,怡宝纯净水,2017/8/28 13:11,B,饮料,水
1.0,好吃点小饼干,2017/8/28 13:20,B,非饮料,饼干糕点
2.0,怡宝纯净水,2017/8/28 13:22,D,饮料,水
3.5,果粒橙,2017/8/28 13:32,C,饮料,果蔬饮料
3.0,可口可乐最新款,2017/8/28 13:39,D,饮料,碳酸饮料
3.0,卫龙大面筋,2017/8/28 13:49,E,非饮料,肉干/豆制品/蛋
3.0,果粒橙,2017/8/28 14:23,C,饮料,果蔬饮料
1.5,40g双汇玉米热狗肠,2017/8/28 14:32,E,非饮料,肉干/豆制品/蛋
4.0,统一冰红茶,2017/8/28 14:36,B,饮料,茶饮料
3.0,冰糖雪梨,2017/8/28 14:48,C,饮料,果蔬饮料
2.0,怡宝纯净水,2017/8/28 15:39,B,饮料,水
6.0,480ml小茗同学冷泡溜溜哒茶,2017/8/28 15:56,D,饮料,茶饮料
3.5,东鹏特饮,2017/8/28 15:56,D,饮料,功能饮料
4.0,统一绿茶,2017/8/28 15:58,C,饮料,茶饮料
5.0,王老吉（500ml）,2017/8/28 16:00,E,饮料,茶饮料
4.0,阿萨姆奶茶,2017/8/28 16:07,E,饮料,茶饮料
3.0,怡宝纯净水,2017/8/28 16:09,B,饮料,水
3.5,东鹏特饮,2017/8/28 16:15,B,饮料,功能饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/8/28 16:27,D,非饮料,肉干/豆制品/蛋
5.0,脉动,2017/8/28 16:27,E,饮料,功能饮料
1.8,32g卫龙亲嘴烧,2017/8/28 16:29,E,非饮料,肉干/豆制品/蛋
5.0,脉动,2017/8/28 16:29,E,饮料,功能饮料
2.0,怡宝纯净水,2017/8/28 16:33,A,饮料,水
4.0,果粒橙,2017/8/28 16:33,E,饮料,果蔬饮料
1.6,韩国海牌海苔,2017/8/28 16:33,E,非饮料,海味零食
3.0,雪碧（500ml）,2017/8/28 16:42,E,饮料,碳酸饮料
0.8,20g咪咪虾条马来西亚风味,2017/8/28 16:43,A,非饮料,膨化食品
1.8,32g卫龙亲嘴烧,2017/8/28 16:43,E,非饮料,肉干/豆制品/蛋
4.0,统一绿茶,2017/8/28 16:43,E,饮料,茶饮料
4.0,450ml美汁源果粒橙,2017/8/28 16:48,C,饮料,果蔬饮料
4.0,王老吉（500ml）,2017/8/28 16:48,C,饮料,茶饮料
4.0,统一绿茶,2017/8/28 16:48,E,饮料,茶饮料
6.0,红牛,2017/8/28 16:52,A,饮料,功能饮料
4.0,银鹭八宝粥,2017/8/28 16:54,E,饮料,方便速食
2.0,怡宝纯净水,2017/8/28 16:55,A,饮料,水
4.0,阿萨姆奶茶,2017/8/28 16:56,A,饮料,茶饮料
4.0,营养快线,2017/8/28 17:08,A,饮料,乳制品
1.5,40g双汇玉米热狗肠,2017/8/28 17:17,E,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/8/28 17:32,E,饮料,功能饮料
3.0,雪碧（500ml）,2017/8/28 17:33,B,饮料,碳酸饮料
3.0,伊利纯牛奶,2017/8/28 17:34,B,饮料,乳制品
3.5,雪碧,2017/8/28 17:44,E,饮料,碳酸饮料
2.0,怡宝,2017/8/28 17:44,E,饮料,水
4.0,王老吉（罐）,2017/8/28 17:58,C,饮料,茶饮料
3.0,雪碧（500ml）,2017/8/28 18:03,E,饮料,碳酸饮料
3.5,东鹏特饮,2017/8/28 18:08,E,饮料,功能饮料
5.0,脉动,2017/8/28 18:20,C,饮料,功能饮料
3.0,统一冰红茶,2017/8/28 18:25,D,饮料,茶饮料
3.5,王老吉（罐）,2017/8/28 18:47,E,饮料,茶饮料
5.0,阿萨姆奶茶,2017/8/28 19:17,B,饮料,茶饮料
2.5,30g无穷农场盐_鸡蛋,2017/8/28 19:19,C,非饮料,肉干/豆制品/蛋
3.0,美年达（罐）,2017/8/28 19:19,E,饮料,碳酸饮料
3.0,熊字饼,2017/8/28 19:22,D,非饮料,饼干糕点
5.0,王老吉（500ml）,2017/8/28 19:56,B,饮料,茶饮料
4.0,统一冰红茶,2017/8/28 20:17,B,饮料,茶饮料
2.5,伊利优酸乳,2017/8/28 20:18,A,饮料,乳制品
5.0,脉动,2017/8/28 20:34,C,饮料,功能饮料
5.0,小茗同学,2017/8/28 20:38,E,饮料,茶饮料
3.5,东鹏特饮,2017/8/28 20:56,B,饮料,功能饮料
4.0,熊字饼,2017/8/28 20:58,B,非饮料,饼干糕点
4.0,脉动,2017/8/28 21:00,A,饮料,功能饮料
4.0,珠江纯生啤酒,2017/8/28 21:06,B,饮料,功能饮料
3.5,东鹏特饮,2017/8/28 21:09,B,饮料,功能饮料
2.0,鸭翅,2017/8/28 21:09,C,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/8/28 21:10,D,饮料,功能饮料
5.0,营养快线,2017/8/28 21:14,B,饮料,乳制品
3.5,芬达330ml,2017/8/28 21:15,B,饮料,碳酸饮料
4.0,银鹭八宝粥,2017/8/28 21:21,A,饮料,方便速食
3.0,果粒橙,2017/8/28 21:34,D,饮料,果蔬饮料
5.0,脉动,2017/8/28 21:38,C,饮料,功能饮料
3.0,统一冰红茶,2017/8/28 21:54,D,饮料,茶饮料
3.0,果粒橙,2017/8/28 22:07,C,饮料,果蔬饮料
4.5,阿萨姆奶茶,2017/8/28 22:09,B,饮料,茶饮料
3.5,东鹏特饮,2017/8/28 22:29,D,饮料,功能饮料
6.0,红牛,2017/8/28 22:31,D,饮料,功能饮料
6.0,86g合味道海鲜风味,2017/8/28 22:36,E,非饮料,方便速食
3.5,可口可乐（500ml）,2017/8/28 22:36,E,饮料,碳酸饮料
3.0,怡宝纯净水,2017/8/29 00:18,B,饮料,水
4.0,王老吉（罐）,2017/8/29 02:56,B,饮料,茶饮料
1.6,20g咪咪虾条马来西亚风味,2017/8/29 08:29,C,非饮料,膨化食品
5.0,脉动,2017/8/29 08:32,B,饮料,功能饮料
2.0,怡宝,2017/8/29 08:38,E,饮料,水
4.0,阿萨姆奶茶,2017/8/29 08:44,D,饮料,茶饮料
3.0,40g双汇玉米热狗肠,2017/8/29 08:49,E,非饮料,肉干/豆制品/蛋
1.5,45g双汇泡面拍挡,2017/8/29 08:50,A,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/8/29 08:55,C,饮料,水
3.0,果粒橙,2017/8/29 09:07,A,饮料,果蔬饮料
2.5,可口可乐330ml,2017/8/29 09:23,B,饮料,碳酸饮料
4.0,营养快线,2017/8/29 09:25,D,饮料,乳制品
3.0,熊字饼,2017/8/29 09:28,E,非饮料,饼干糕点
5.0,顺宝九制梅,2017/8/29 09:50,C,非饮料,蜜饯/果干
4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/8/29 10:25,A,非饮料,饼干糕点
4.5,脉动,2017/8/29 10:25,E,饮料,功能饮料
1.0,小鱼仔,2017/8/29 10:40,A,非饮料,海味零食
3.0,芬达330ml,2017/8/29 10:49,E,饮料,碳酸饮料
2.0,40g双汇玉米热狗肠,2017/8/29 11:05,E,非饮料,肉干/豆制品/蛋
3.0,雪碧最新款,2017/8/29 11:21,C,饮料,碳酸饮料
3.0,怡宝纯净水,2017/8/29 11:47,C,饮料,水
2.5,伊利优酸乳,2017/8/29 12:18,E,饮料,乳制品
3.0,雪碧最新款,2017/8/29 12:20,E,饮料,碳酸饮料
5.0,48g好丽友薯愿香烤原味,2017/8/29 12:27,B,非饮料,膨化食品
4.0,阿萨姆奶茶,2017/8/29 12:27,D,饮料,茶饮料
1.5,40g双汇玉米热狗肠,2017/8/29 12:38,E,非饮料,肉干/豆制品/蛋
3.0,雪碧最新款,2017/8/29 13:10,D,饮料,碳酸饮料
5.0,脉动,2017/8/29 13:19,C,饮料,功能饮料
3.0,可口可乐330ml,2017/8/29 13:23,E,饮料,碳酸饮料
3.0,熊字饼,2017/8/29 13:24,A,非饮料,饼干糕点
3.5,东鹏特饮,2017/8/29 13:29,E,饮料,功能饮料
2.0,鸭翅,2017/8/29 13:46,A,非饮料,肉干/豆制品/蛋
4.0,银鹭八宝粥,2017/8/29 13:46,C,饮料,方便速食
5.0,阿萨姆奶茶,2017/8/29 14:04,B,饮料,茶饮料
1.0,香豆干,2017/8/29 15:15,E,非饮料,肉干/豆制品/蛋
3.0,统一绿茶,2017/8/29 15:28,D,饮料,茶饮料
6.0,红牛,2017/8/29 15:37,C,饮料,功能饮料
4.0,阿萨姆奶茶,2017/8/29 15:40,D,饮料,茶饮料
5.0,脉动,2017/8/29 15:51,C,饮料,功能饮料
3.5,芬达330ml,2017/8/29 15:56,B,饮料,碳酸饮料
5.0,王老吉（500ml）,2017/8/29 16:00,B,饮料,茶饮料
3.0,怡宝纯净水,2017/8/29 16:13,B,饮料,水
3.0,伊利纯牛奶,2017/8/29 16:28,D,饮料,乳制品
3.0,怡宝纯净水,2017/8/29 16:29,B,饮料,水
3.0,怡宝纯净水,2017/8/29 16:41,C,饮料,水
3.0,卫龙大面筋,2017/8/29 16:52,D,非饮料,肉干/豆制品/蛋
5.0,王老吉（500ml）,2017/8/29 16:59,B,饮料,茶饮料
3.0,怡宝纯净水,2017/8/29 17:06,B,饮料,水
4.5,脉动,2017/8/29 17:08,E,饮料,功能饮料
3.0,怡宝纯净水,2017/8/29 17:17,B,饮料,水
2.0,怡宝纯净水,2017/8/29 17:20,D,饮料,水
4.0,脉动,2017/8/29 17:25,E,饮料,功能饮料
4.0,营养快线,2017/8/29 17:27,D,饮料,乳制品
3.0,雪碧最新款,2017/8/29 17:38,C,饮料,碳酸饮料
4.0,脉动,2017/8/29 17:40,A,饮料,功能饮料
4.0,果粒橙,2017/8/29 17:46,B,饮料,果蔬饮料
3.0,可口可乐330ml,2017/8/29 17:54,C,饮料,碳酸饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/8/29 17:54,E,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/8/29 17:55,A,饮料,水
4.0,统一冰红茶,2017/8/29 18:00,B,饮料,茶饮料
3.0,芬达330ml,2017/8/29 18:08,B,饮料,碳酸饮料
3.0,250ml维他原味豆奶,2017/8/29 18:10,B,饮料,植物蛋白
6.0,红牛,2017/8/29 18:10,C,饮料,功能饮料
3.0,怡宝纯净水,2017/8/29 18:12,B,饮料,水
3.5,东鹏特饮,2017/8/29 18:47,A,饮料,功能饮料
4.0,银鹭八宝粥,2017/8/29 19:29,B,饮料,方便速食
3.0,卫龙大面筋,2017/8/29 19:31,D,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/8/29 19:45,C,饮料,功能饮料
3.0,怡宝纯净水,2017/8/29 19:48,B,饮料,水
3.0,伊利纯牛奶,2017/8/29 19:50,D,饮料,乳制品
4.0,银鹭八宝粥,2017/8/29 19:54,D,饮料,方便速食
3.5,东鹏特饮,2017/8/29 20:22,E,饮料,功能饮料
4.0,果粒橙,2017/8/29 20:29,B,饮料,果蔬饮料
1.0,小鱼仔,2017/8/29 20:53,A,非饮料,海味零食
3.0,怡宝纯净水,2017/8/29 21:38,B,饮料,水
4.0,营养快线,2017/8/29 22:45,D,饮料,乳制品
2.0,怡宝纯净水,2017/8/30 02:02,A,饮料,水
3.0,怡宝纯净水,2017/8/30 02:04,B,饮料,水
3.6,32g卫龙亲嘴烧,2017/8/30 02:15,D,非饮料,肉干/豆制品/蛋
3.0,统一冰红茶,2017/8/30 02:15,E,饮料,茶饮料
2.5,伊利优酸乳,2017/8/30 02:22,E,饮料,乳制品
4.0,150g健能酸奶原味,2017/8/30 04:05,A,饮料,乳制品
1.5,香脆肠,2017/8/30 04:05,D,非饮料,肉干/豆制品/蛋
0.8,20g咪咪虾条马来西亚风味,2017/8/30 04:05,E,非饮料,膨化食品
2.5,怡宝纯净水,2017/8/30 04:11,E,饮料,水
10.0,口味王槟榔（绿）,2017/8/30 04:18,D,非饮料,蜜饯/果干
3.5,东鹏特饮,2017/8/30 04:22,B,饮料,功能饮料
2.5,怡宝纯净水,2017/8/30 07:37,E,饮料,水
3.6,32g卫龙亲嘴烧红烧牛肉味,2017/8/30 07:41,A,非饮料,肉干/豆制品/蛋
11.8,37.5g费列罗榛果威化巧克力3颗,2017/8/30 07:41,C,非饮料,糖果/巧克力
1.5,香脆肠,2017/8/30 07:41,D,非饮料,肉干/豆制品/蛋
3.6,32g卫龙亲嘴烧,2017/8/30 07:41,E,非饮料,肉干/豆制品/蛋
1.5,45g双汇泡面拍挡,2017/8/30 07:41,E,非饮料,肉干/豆制品/蛋
4.0,王老吉（罐）,2017/8/30 08:13,E,饮料,茶饮料
2.5,250ml王老吉盒装,2017/8/30 08:15,B,饮料,茶饮料
4.5,600ml脉动青柠,2017/8/30 08:15,B,饮料,功能饮料
3.0,可口可乐（500ml）,2017/8/30 08:15,D,饮料,碳酸饮料
2.5,伊利优酸乳,2017/8/30 08:22,A,饮料,乳制品
3.0,统一冰红茶,2017/8/30 08:28,A,饮料,茶饮料
3.0,雪碧最新款,2017/8/30 08:29,B,饮料,碳酸饮料
3.0,果粒橙,2017/8/30 08:31,A,饮料,果蔬饮料
3.6,32g卫龙亲嘴烧,2017/8/30 08:39,A,非饮料,肉干/豆制品/蛋
3.0,可口可乐（500ml）,2017/8/30 08:39,D,饮料,碳酸饮料
5.5,268ml雀巢咖啡丝滑拿铁,2017/8/30 08:39,E,饮料,咖啡
2.5,芬达330ml,2017/8/30 08:41,A,饮料,碳酸饮料
3.0,熊字饼,2017/8/30 08:45,D,非饮料,饼干糕点
2.5,怡宝纯净水,2017/8/30 08:47,E,饮料,水
3.0,经典奶茶,2017/8/30 08:57,B,饮料,茶饮料
3.0,统一冰红茶,2017/8/30 09:04,A,饮料,茶饮料
1.5,40g双汇玉米热狗肠,2017/8/30 09:07,E,非饮料,肉干/豆制品/蛋
3.0,可口可乐最新款,2017/8/30 09:10,D,饮料,碳酸饮料
3.0,250ml维他奶巧克力味,2017/8/30 09:14,A,饮料,植物蛋白
6.5,430g泰奇八宝粥,2017/8/30 09:19,A,非饮料,方便速食
2.5,怡宝纯净水,2017/8/30 09:19,E,饮料,水
3.5,维他柠檬茶,2017/8/30 09:27,C,饮料,茶饮料
3.5,维他原味豆奶,2017/8/30 09:27,D,饮料,植物蛋白
3.0,可口可乐（500ml）,2017/8/30 09:27,E,饮料,碳酸饮料
3.0,果粒橙,2017/8/30 09:28,C,饮料,果蔬饮料
5.0,王老吉（500ml）,2017/8/30 09:29,B,饮料,茶饮料
4.5,55g奥利奥原味芝士饼干,2017/8/30 09:34,A,非饮料,饼干糕点
2.0,雪力矿泉水,2017/8/30 09:34,A,饮料,水
4.5,65g卫龙亲嘴豆皮,2017/8/30 09:34,D,非饮料,肉干/豆制品/蛋
1.5,鸭翅,2017/8/30 09:35,D,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/8/30 09:42,C,饮料,功能饮料
3.0,芬达330ml,2017/8/30 09:55,C,饮料,碳酸饮料
4.0,阿萨姆奶茶,2017/8/30 10:02,D,饮料,茶饮料
6.5,70g乐事薯片（黄瓜味）,2017/8/30 10:05,A,非饮料,膨化食品
3.0,熊字饼,2017/8/30 10:40,E,非饮料,饼干糕点
6.5,148g富甲一方紫薯仔,2017/8/30 11:02,A,非饮料,蜜饯/果干
4.5,脉动,2017/8/30 11:02,E,饮料,功能饮料
3.0,统一冰红茶,2017/8/30 11:17,E,饮料,茶饮料
3.0,统一绿茶,2017/8/30 12:04,B,饮料,茶饮料
3.0,熊字饼,2017/8/30 12:04,D,非饮料,饼干糕点
4.5,250ml燕塘原味酸奶,2017/8/30 12:07,B,饮料,乳制品
3.0,印尼芝士威化饼干,2017/8/30 12:07,E,非饮料,饼干糕点
4.0,营养快线,2017/8/30 12:12,A,饮料,乳制品
4.0,阿萨姆奶茶,2017/8/30 12:17,E,饮料,茶饮料
3.0,统一绿茶,2017/8/30 12:19,E,饮料,茶饮料
3.0,250ml维他柠檬茶,2017/8/30 12:22,E,饮料,茶饮料
4.0,王老吉（罐）,2017/8/30 12:22,E,饮料,茶饮料
4.5,600ml脉动青柠,2017/8/30 12:24,A,饮料,功能饮料
5.5,85g统一老坛酸菜牛肉面,2017/8/30 12:24,B,非饮料,方便速食
7.0,合味道（海鲜风味）,2017/8/30 12:24,E,非饮料,方便速食
4.0,统一绿茶,2017/8/30 12:24,E,饮料,茶饮料
3.0,怡宝纯净水,2017/8/30 12:27,C,饮料,水
2.5,怡宝纯净水,2017/8/30 12:41,E,饮料,水
4.0,脉动,2017/8/30 13:22,C,饮料,功能饮料
3.8,600ml脉动青柠,2017/8/30 13:22,D,饮料,功能饮料
3.6,32g卫龙亲嘴烧,2017/8/30 13:22,E,非饮料,肉干/豆制品/蛋
1.5,40g双汇玉米热狗肠,2017/8/30 13:26,E,非饮料,肉干/豆制品/蛋
3.0,雪碧330ml,2017/8/30 13:56,E,饮料,碳酸饮料
3.5,芬达330ml,2017/8/30 14:01,B,饮料,碳酸饮料
3.0,伊利纯牛奶,2017/8/30 14:14,B,饮料,乳制品
4.5,600ml脉动青柠,2017/8/30 14:16,B,饮料,功能饮料
2.5,怡宝纯净水,2017/8/30 14:22,E,饮料,水
4.0,果粒橙,2017/8/30 14:31,B,饮料,果蔬饮料
1.5,40g双汇玉米热狗肠,2017/8/30 14:39,E,非饮料,肉干/豆制品/蛋
2.5,伊利优酸乳,2017/8/30 14:49,E,饮料,乳制品
1.5,鸭翅,2017/8/30 14:52,E,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/8/30 15:00,B,饮料,水
3.0,250ml维他柠檬茶,2017/8/30 15:02,D,饮料,茶饮料
2.5,伊利优酸乳,2017/8/30 15:53,E,饮料,乳制品
4.5,脉动,2017/8/30 16:19,C,饮料,功能饮料
4.0,营养快线,2017/8/30 16:21,D,饮料,乳制品
4.5,阿萨姆奶茶,2017/8/30 16:25,C,饮料,茶饮料
2.0,鸭翅,2017/8/30 16:29,B,非饮料,肉干/豆制品/蛋
2.0,145ml旺仔牛奶盒装,2017/8/30 16:29,C,饮料,乳制品
4.0,果粒橙,2017/8/30 16:30,E,饮料,果蔬饮料
4.5,250ml燕塘甜牛奶,2017/8/30 16:33,A,饮料,乳制品
4.5,250ml燕塘红枣牛奶,2017/8/30 16:33,C,饮料,乳制品
4.5,78g卫龙亲嘴语辣条,2017/8/30 16:33,C,非饮料,肉干/豆制品/蛋
4.0,阿萨姆奶茶,2017/8/30 16:33,C,饮料,茶饮料
3.0,250ml维他原味豆奶,2017/8/30 16:33,E,饮料,植物蛋白
4.0,阿萨姆奶茶,2017/8/30 16:39,B,饮料,茶饮料
1.5,40g双汇玉米热狗肠,2017/8/30 16:39,C,非饮料,肉干/豆制品/蛋
2.5,可口可乐330ml（罐）,2017/8/30 16:39,C,饮料,碳酸饮料
1.5,40g双汇玉米热狗肠,2017/8/30 16:44,E,非饮料,肉干/豆制品/蛋
5.0,王老吉（500ml）,2017/8/30 16:50,B,饮料,茶饮料
5.0,王老吉（500ml）,2017/8/30 16:55,B,饮料,茶饮料
3.0,熊字饼,2017/8/30 16:56,B,非饮料,饼干糕点
3.0,统一绿茶,2017/8/30 17:00,A,饮料,茶饮料
4.0,果粒橙,2017/8/30 17:08,B,饮料,果蔬饮料
3.0,250ml维他原味豆奶,2017/8/30 17:09,E,饮料,植物蛋白
3.0,茉莉蜜茶,2017/8/30 17:09,E,饮料,茶饮料
3.0,统一绿茶,2017/8/30 17:17,D,饮料,茶饮料
3.0,怡宝纯净水,2017/8/30 17:19,B,饮料,水
4.0,王老吉（500ml）,2017/8/30 17:23,A,饮料,茶饮料
3.6,32g卫龙亲嘴烧红烧牛肉味,2017/8/30 17:27,A,非饮料,肉干/豆制品/蛋
3.5,统一绿茶,2017/8/30 17:27,E,饮料,茶饮料
5.0,48g好丽友薯愿香烤原味,2017/8/30 17:30,C,非饮料,膨化食品
4.5,脉动,2017/8/30 17:30,E,饮料,功能饮料
1.5,40g双汇玉米热狗肠,2017/8/30 17:52,E,非饮料,肉干/豆制品/蛋
3.5,85g新麦潮手撕面包（提子味）,2017/8/30 17:54,B,非饮料,饼干糕点
4.0,脉动,2017/8/30 18:20,A,饮料,功能饮料
2.0,怡宝纯净水,2017/8/30 18:46,A,饮料,水
3.0,怡宝纯净水,2017/8/30 19:12,B,饮料,水
1.5,40g双汇玉米热狗肠,2017/8/30 19:22,E,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/8/30 19:49,A,饮料,功能饮料
4.0,熊字饼,2017/8/30 19:58,B,非饮料,饼干糕点
2.5,怡宝纯净水,2017/8/30 20:09,E,饮料,水
4.0,阿萨姆奶茶,2017/8/30 20:11,B,饮料,茶饮料
3.6,32g卫龙亲嘴烧红烧牛肉味,2017/8/30 20:11,C,非饮料,肉干/豆制品/蛋
3.0,怡宝,2017/8/30 20:16,C,饮料,水
3.6,600ml雪碧,2017/8/30 20:32,B,饮料,碳酸饮料
5.0,王老吉（500ml）,2017/8/30 20:32,E,饮料,茶饮料
2.0,鸭翅,2017/8/30 20:48,A,非饮料,肉干/豆制品/蛋
3.6,600ml雪碧,2017/8/30 20:48,B,饮料,碳酸饮料
